model,id,quales_id,quales_split,assertion,input,goal,target_word,predicted_word,exact_match,raw_prediction,predicted_token_ids,prediction_truncated
spanishLLM,267,112,test_gold,El segundo caso positivo de COVID-19 en Liverpool estuvo en cuarentena durante 7 días.,El segundo caso positivo de COVID-19 en Liverpool estuvo en cuarentena durante 7, días,días,años,False, años,[783],False
spanishLLM,268,114,test_gold,Algunos medios tuvieron una actitud xenofóbica hacia los chinos.,Algunos medios tuvieron una actitud xenofóbica hacia los, chinos,chinos,"niños,",False," niños,","[1730, 12]",False
spanishLLM,269,115,test_gold,"El principal motivo de desinformación sobre el coronavirus son las noticias morbosas, inexactas o lisa y llanamente inventadas.","El principal motivo de desinformación sobre el coronavirus son las noticias morbosas, inexactas o lisa y llanamente", inventadas,inventadas,inusuales,False, inusuales.,"[314, 372, 2208, 14]",False
spanishLLM,270,119,test_gold,El primer caso de Covid-19 en Argentina fue un hombre de 43 años que regresó a Argentina desde el norte de Italia.,El primer caso de Covid-19 en Argentina fue un hombre de 43 años que regresó a Argentina desde el norte de, Italia,Italia,la,False, la,[276],False
spanishLLM,271,12,test_gold,Ignacio Elgue fue el presidente del Instituto Nacional de Alimentación.,Ignacio Elgue fue el presidente del Instituto Nacional de, Alimentación,Alimentación,la,False, la,[276],False
spanishLLM,272,120,test_gold,El primer caso de Covid en Chile fue un médico de 33 años.,El primer caso de Covid en Chile fue un médico de 33, años,años,"años,",False," años,","[783, 12]",False
spanishLLM,273,122,test_gold,El primer caso de Covid en Chile provino del sudeste asiático.,El primer caso de Covid en Chile provino del sudeste, asiático,asiático,de,False, de,[258],False
spanishLLM,274,123,test_gold,El primer país donde se detectaron casos de Covid-19 fue China.,El primer país donde se detectaron casos de Covid-19 fue, China,China,el,False, el,[288],False
spanishLLM,275,125,test_gold,Ginés González García fue el Ministro de Salud de Argentina.,Ginés González García fue el Ministro de Salud de, Argentina,Argentina,"alud,",False," alud,","[221, 282, 787, 12]",False
spanishLLM,276,126,test_gold,Miguel Asqueta fue director general de Salud.,Miguel Asqueta fue director general de, Salud,Salud,la,False, la,[276],False
spanishLLM,277,127,test_gold,Los primeros casos de Covid en el sudeste asiático aparecieron en enero de 2020.,Los primeros casos de Covid en el sudeste asiático aparecieron en enero de, 2020,2020,1996,False, 1996.,"[3894, 14]",False
spanishLLM,278,128,test_gold,Jaime Mañalich fue Ministro de Salud de Chile.,Jaime Mañalich fue Ministro de Salud de, Chile,Chile,"alud,",False," alud,","[221, 282, 787, 12]",False
spanishLLM,279,129,test_gold,El CAF puso a disposición fondos para atender problemáticas relacionadas con el covid en América Latina.,El CAF puso a disposición fondos para atender problemáticas relacionadas con el covid en América, Latina,Latina,?,False,?,[31],False
spanishLLM,280,138,test_gold,"El Consejo Superior de Deportes de España, la Liga y la Real Federación Española de Fútbol son los anunciantes de la vuelta del fútbol en España.","El Consejo Superior de Deportes de España, la Liga y la Real Federación Española de Fútbol son los anunciantes de la vuelta del fútbol en", España,España,฀a฀a฀a฀,False, ฀a฀a฀a฀,"[221, 15521, 65, 15521, 65, 15521, 65, 15521]",False
spanishLLM,281,140,test_gold,Irene Lozano fue presidenta del Consejo Superior de Deportes.,Irene Lozano fue presidenta del Consejo Superior de, Deportes,Deportes,฀,False, ฀,"[221, 15521]",False
spanishLLM,282,143,test_gold,El Palacio de Viana está ubicado en Madrid.,El Palacio de Viana está ubicado en, Madrid,Madrid,una,False, una,[361],False
spanishLLM,283,147,test_gold,Las economías de América del Norte y Asia fueron las más afectadas por la pandemia.,Las economías de América del Norte y Asia fueron las más afectadas por la, pandemia,pandemia,crisis,False, crisis,[3298],False
spanishLLM,284,148,test_gold,Se esperaban caídas superiores al 30% en el comercio local de América Latina.,Se esperaban caídas superiores al 30% en el comercio local de América, Latina,Latina,),False,).,[691],False
spanishLLM,285,150,test_gold,"Los sectores económicos más afectados por la pandemia de COVID-19 fueron la construcción, el comercio, la hotelería y la gastronomía.","Los sectores económicos más afectados por la pandemia de COVID-19 fueron la construcción, el comercio, la hotelería y la", gastronomía,gastronomía,industria,False, industria,[2556],False
spanishLLM,286,154,test_gold,El undécimo fallecido por coronavirus en Uruguay tenía 80 años.,El undécimo fallecido por coronavirus en Uruguay tenía 80, años,años,años,True, años,[783],False
spanishLLM,287,160,test_gold,Tedros Adhanom Ghebreyesus fue director general de la OMS.,Tedros Adhanom Ghebreyesus fue director general de la, OMS,OMS,agencia,False, agencia,[4048],False
spanishLLM,288,164,test_gold,China fue el país más afectado por el COVID-19.,China fue el país más afectado por el, COVID-19,COVID-19,cáncer,False, cáncer,[5348],False
spanishLLM,289,165,test_gold,Italia fue el segundo país más afectado por el Covid.,Italia fue el segundo país más afectado por el, Covid,Covid,accidente,False, accidente,[5269],False
spanishLLM,290,167,test_gold,El Covid empezó en la ciudad china de Wuhan.,El Covid empezó en la ciudad china de, Wuhan,Wuhan,la,False, la,[276],False
spanishLLM,291,171,test_gold,Jorge Quian fue ministro de Salud.,Jorge Quian fue ministro de, Salud,Salud,la,False, la,[276],False
spanishLLM,292,172,test_gold,Lucía Alonso fue directora de Epidemiología.,Lucía Alonso fue directora de, Epidemiología,Epidemiología,la,False, la,[276],False
spanishLLM,293,173,test_gold,"Los principales síntomas de Covid eran fiebre, tos y dificultad para respirar.","Los principales síntomas de Covid eran fiebre, tos y dificultad para", respirar,respirar,"respirar,",False," respirar,","[15524, 12]",False
spanishLLM,294,174,test_gold,Giovanni Escalante fue representante de la OPS en Uruguay.,Giovanni Escalante fue representante de la OPS en, Uruguay,Uruguay,฀,False, ฀,"[221, 15521]",False
spanishLLM,295,181,test_gold,Sao Paulo fue el estado de Brasil con más casos de Covid.,Sao Paulo fue el estado de Brasil con más casos de, Covid,Covid,desempleo,False, desempleo,[6284],False
spanishLLM,296,184,test_gold,En Brasil se administró la vacuna Sinovac.,En Brasil se administró la vacuna, Sinovac,Sinovac,contra,False, contra,[702],False
spanishLLM,297,186,test_gold,"Brasil fue uno de los países con más casos de COVID-19 en el mundo, junto a Estados Unidos y la India.","Brasil fue uno de los países con más casos de COVID-19 en el mundo, junto a Estados Unidos y la", India,India,฀,False,฀,[15521],False
spanishLLM,298,193,test_gold,Juan Carlos Blanco fue asistente técnico de Jorge Giordano.,Juan Carlos Blanco fue asistente técnico de Jorge, Giordano,Giordano,ción,False,ción,[352],False
spanishLLM,299,196,test_gold,El riesgo de expansión del Covid-19 aumentó.,El riesgo de expansión del Covid-19, aumentó,aumentó,),False,),[9],False
spanishLLM,300,2,test_gold,Los jugadores de Nacional estuvieron aislados por una semana.,Los jugadores de Nacional estuvieron aislados por una, semana,semana,"parte,",False," parte,","[721, 12]",False
spanishLLM,301,20,test_gold,Los dirigentes del SUNCA se reunieron con los representantes de las cámaras empresariales.,Los dirigentes del SUNCA se reunieron con los representantes de las cámaras, empresariales,empresariales,de,False, de,[258],False
spanishLLM,302,200,test_gold,El primer caso de Covid-19 en el África Subsahariana se detectó.,El primer caso de Covid-19 en el África Subsahariana se, detectó,detectó,refiere,False, refiere,[2404],False
spanishLLM,303,201,test_gold,Brasil es el primer país de Latinoamérica en haber presentado un caso de COVID-19.,Brasil es el primer país de Latinoamérica en haber presentado un caso de, COVID-19,COVID-19,"iceberg,",False," iceberg,","[221, 1927, 7769, 12]",False
spanishLLM,304,202,test_gold,México fue el segundo país de Latinoamérica en presentar un caso de Covid.,México fue el segundo país de Latinoamérica en presentar un caso de, Covid,Covid,"iceberg,",False," iceberg,","[221, 1927, 7769, 12]",False
spanishLLM,305,203,test_gold,Jorge Quian fue subsecretario de Salud Pública.,Jorge Quian fue subsecretario de Salud, Pública,Pública,icas฀,False, icas฀,"[221, 972, 15521]",False
spanishLLM,306,206,test_gold,Los casos graves de coronavirus eran poco frecuentes.,Los casos graves de coronavirus eran poco, frecuentes,frecuentes,frecuentes,True, frecuentes,[7928],False
spanishLLM,307,212,test_gold,"Las medidas solicitadas buscan proteger a mujeres, niñas, niños y adolescentes.","Las medidas solicitadas buscan proteger a mujeres, niñas, niños y", adolescentes,adolescentes,"adolescentes,",False," adolescentes,","[8802, 12]",False
spanishLLM,308,216,test_gold,Tedros Adhanom Ghebreyesus fue director de la OMS.,Tedros Adhanom Ghebreyesus fue director de la, OMS,OMS,agencia,False, agencia,[4048],False
spanishLLM,309,217,test_gold,El director de la OMS fue etíope.,El director de la OMS fue, etíope,etíope,una,False, una,[361],False
spanishLLM,310,218,test_gold,Tedros Adhanom Ghebreyesus fue el director general de la Organización Mundial de la Salud.,Tedros Adhanom Ghebreyesus fue el director general de la Organización Mundial de la, Salud,Salud,ülganización,False, ülganización,"[221, 2160, 76, 563, 746]",False
spanishLLM,311,219,test_gold,La OMS es la Organización Mundial de la Salud.,La OMS es la Organización Mundial de la, Salud,Salud,œnica฀,False, œnica฀,"[221, 130, 242, 78, 525, 15521]",False
spanishLLM,312,221,test_gold,El covid-19 se originó en Wuhan.,El covid-19 se originó en, Wuhan,Wuhan,la,False, la,[276],False
spanishLLM,313,223,test_gold,El virus que llevó a la pandemia se llama SARS CoV-2.,El virus que llevó a la pandemia se llama SARS, CoV-2,CoV-2,la,False, la,[276],False
spanishLLM,314,226,test_gold,El virus SARS CoV-2 causa la enfermedad covid-19.,El virus SARS CoV-2 causa la enfermedad, covid-19,covid-19,?,False,?,[31],False
spanishLLM,315,23,test_gold,Daniel Radío fue el secretario del Sistema Integrado de Cuidados.,Daniel Radío fue el secretario del Sistema Integrado de, Cuidados,Cuidados,la,False, la,[276],False
spanishLLM,316,232,test_gold,La OMS es la Organización Mundial de la Salud.,La OMS es la Organización Mundial de la, Salud,Salud,œnica฀,False, œnica฀,"[221, 130, 242, 78, 525, 15521]",False
spanishLLM,317,233,test_gold,La OMS declaró la pandemia.,La OMS declaró la, pandemia,pandemia,existencia,False, existencia,[4135],False
spanishLLM,318,24,test_gold,Margarita Percovich integra la Red Pro Cuidados.,Margarita Percovich integra la Red Pro, Cuidados,Cuidados,drama,False,drama,"[583, 2109]",False
spanishLLM,319,241,test_gold,Países solicitaron asistencia financiera al FMI.,Países solicitaron asistencia financiera al, FMI,FMI,gobierno,False, gobierno,[1107],False
spanishLLM,320,242,test_gold,Se esperaba que más de 170 países afiliados al FMI tuvieran un crecimiento per cápita negativo.,Se esperaba que más de 170 países afiliados al FMI tuvieran un crecimiento per cápita, negativo,negativo,y,False, y,[291],False
spanishLLM,321,243,test_gold,"América Latina, África y Asia fueron algunas de las regiones más afectadas por la pandemia.","América Latina, África y Asia fueron algunas de las regiones más afectadas por la", pandemia,pandemia,crisis,False, crisis,[3298],False
spanishLLM,322,248,test_gold,Algunos de los países con menor cantidad de casos flexibilizaron las restricciones por la pandemia.,Algunos de los países con menor cantidad de casos flexibilizaron las restricciones por la, pandemia,pandemia,que,False, que,[297],False
spanishLLM,323,250,test_gold,"Según el Centro Europeo de Prevención y Control de Enfermedades, las medidas impuestas para la pandemia debían mantenerse al menos unos meses.","Según el Centro Europeo de Prevención y Control de Enfermedades, las medidas impuestas para la pandemia debían mantenerse al menos unos", meses,meses,niveles,False, niveles,[3015],False
spanishLLM,324,261,test_gold,Cerca de 600 personas murieron a causa del COVID en Suecia en 2020.,Cerca de 600 personas murieron a causa del COVID en Suecia en, 2020,2020,uecia?,False, uecia?,"[221, 353, 397, 31]",False
spanishLLM,325,264,test_gold,Camberra es la capital de Australia.,Camberra es la capital de, Australia,Australia,la,False, la,[276],False
spanishLLM,326,268,test_gold,Unos 430.000 pobladores de Canberra y sus comunidades aledañas tuvieron que confinarse tras detectarse un caso de COVID-19.,Unos 430.000 pobladores de Canberra y sus comunidades aledañas tuvieron que confinarse tras detectarse un caso de, COVID-19,COVID-19,contaminación,False, contaminación,[5812],False
spanishLLM,327,270,test_gold,El fallecido tenía 73 años.,El fallecido tenía 73, años,años,años,True, años,[783],False
spanishLLM,328,274,test_gold,El CDC son los Centros de Control y Prevención de Enfermedades.,El CDC son los Centros de Control y Prevención de, Enfermedades,Enfermedades,�namientotrol?,False, �namientotrol?,"[221, 10391, 78, 858, 10059, 31]",False
spanishLLM,329,276,test_gold,La Reserva Federal planeó comprar bonos del Tesoro.,La Reserva Federal planeó comprar bonos del, Tesoro,Tesoro,tesoro,False, tesoro,[10995],False
spanishLLM,330,277,test_gold,El límite fijado por la Reserva Federal para la compra de activos fue de 700.000 millones de dólares.,El límite fijado por la Reserva Federal para la compra de activos fue de 700.000 millones de, dólares,dólares,dólares,True, dólares,[2569],False
spanishLLM,331,282,test_gold,El Comité de Emergencia de la OMS se reunió en Ginebra (Suiza).,El Comité de Emergencia de la OMS se reunió en Ginebra, (Suiza),(Suiza),?,False,?,[31],False
spanishLLM,332,283,test_gold,La OMS declaró la emergencia internacional por el coronavirus.,La OMS declaró la emergencia internacional por el, coronavirus,coronavirus,que,False, que,[297],False
spanishLLM,333,284,test_gold,Tedros Adhanom Ghebreyesus fue director general de la OMS.,Tedros Adhanom Ghebreyesus fue director general de la, OMS,OMS,agencia,False, agencia,[4048],False
